 9.620E-03 2.412E-02 6.306E-04 3.674E-01 6.058E-03 6.173E-05 9.477E-03 -8.921E-05 2.792E-02 5.779E-02
 2.201E-02 6.823E-02 2.476E-03 3.665E-01 1.491E-02 5.135E-04 2.061E-02 -3.604E-04 6.449E-02 3.372E-01
 3.439E-02 1.022E-01 4.643E-03 3.649E-01 2.006E-02 1.278E-03 2.615E-02 -5.878E-04 8.500E-02 6.282E-01
 4.678E-02 1.281E-01 6.818E-03 3.630E-01 2.310E-02 2.179E-03 2.924E-02 -7.865E-04 9.758E-02 8.498E-01
 5.917E-02 1.487E-01 8.897E-03 3.610E-01 2.502E-02 3.121E-03 3.113E-02 -9.844E-04 1.061E-01 1.018E+00
 7.156E-02 1.655E-01 1.081E-02 3.588E-01 2.632E-02 4.066E-03 3.229E-02 -1.194E-03 1.122E-01 1.136E+00
 8.394E-02 1.796E-01 1.259E-02 3.567E-01 2.729E-02 4.986E-03 3.298E-02 -1.414E-03 1.168E-01 1.209E+00
 9.633E-02 1.915E-01 1.421E-02 3.546E-01 2.802E-02 5.875E-03 3.338E-02 -1.648E-03 1.204E-01 1.251E+00
 1.087E-01 2.017E-01 1.570E-02 3.525E-01 2.858E-02 6.730E-03 3.361E-02 -1.891E-03 1.234E-01 1.270E+00
 1.211E-01 2.107E-01 1.707E-02 3.504E-01 2.901E-02 7.551E-03 3.376E-02 -2.140E-03 1.259E-01 1.277E+00
 1.335E-01 2.187E-01 1.836E-02 3.484E-01 2.934E-02 8.341E-03 3.385E-02 -2.393E-03 1.280E-01 1.285E+00
 1.459E-01 2.260E-01 1.958E-02 3.464E-01 2.961E-02 9.097E-03 3.388E-02 -2.653E-03 1.299E-01 1.291E+00
 1.583E-01 2.327E-01 2.073E-02 3.445E-01 2.983E-02 9.828E-03 3.387E-02 -2.923E-03 1.316E-01 1.287E+00
 1.707E-01 2.389E-01 2.181E-02 3.425E-01 3.001E-02 1.054E-02 3.382E-02 -3.205E-03 1.331E-01 1.281E+00
 1.830E-01 2.448E-01 2.284E-02 3.406E-01 3.015E-02 1.123E-02 3.374E-02 -3.499E-03 1.345E-01 1.277E+00
 1.954E-01 2.504E-01 2.380E-02 3.387E-01 3.027E-02 1.190E-02 3.363E-02 -3.803E-03 1.357E-01 1.272E+00
 2.078E-01 2.556E-01 2.470E-02 3.368E-01 3.039E-02 1.255E-02 3.349E-02 -4.111E-03 1.368E-01 1.266E+00
 2.202E-01 2.607E-01 2.554E-02 3.349E-01 3.052E-02 1.318E-02 3.332E-02 -4.424E-03 1.379E-01 1.259E+00
 2.326E-01 2.656E-01 2.631E-02 3.330E-01 3.066E-02 1.380E-02 3.313E-02 -4.742E-03 1.389E-01 1.251E+00
 2.450E-01 2.702E-01 2.702E-02 3.312E-01 3.081E-02 1.439E-02 3.293E-02 -5.068E-03 1.399E-01 1.245E+00
 2.574E-01 2.747E-01 2.767E-02 3.293E-01 3.097E-02 1.497E-02 3.274E-02 -5.402E-03 1.408E-01 1.235E+00
 2.697E-01 2.790E-01 2.829E-02 3.275E-01 3.112E-02 1.552E-02 3.255E-02 -5.739E-03 1.417E-01 1.222E+00
 2.821E-01 2.832E-01 2.886E-02 3.257E-01 3.128E-02 1.606E-02 3.237E-02 -6.077E-03 1.427E-01 1.208E+00
 2.945E-01 2.873E-01 2.940E-02 3.239E-01 3.146E-02 1.658E-02 3.217E-02 -6.411E-03 1.436E-01 1.192E+00
 3.069E-01 2.915E-01 2.992E-02 3.222E-01 3.168E-02 1.708E-02 3.198E-02 -6.735E-03 1.445E-01 1.179E+00
 3.193E-01 2.955E-01 3.042E-02 3.204E-01 3.195E-02 1.757E-02 3.181E-02 -7.052E-03 1.456E-01 1.171E+00
 3.317E-01 2.996E-01 3.090E-02 3.187E-01 3.225E-02 1.804E-02 3.169E-02 -7.364E-03 1.467E-01 1.166E+00
 3.441E-01 3.036E-01 3.137E-02 3.170E-01 3.258E-02 1.850E-02 3.161E-02 -7.677E-03 1.480E-01 1.160E+00
 3.565E-01 3.076E-01 3.180E-02 3.153E-01 3.292E-02 1.894E-02 3.154E-02 -7.992E-03 1.493E-01 1.151E+00
 3.688E-01 3.116E-01 3.222E-02 3.136E-01 3.328E-02 1.937E-02 3.149E-02 -8.306E-03 1.506E-01 1.139E+00
 3.812E-01 3.156E-01 3.263E-02 3.119E-01 3.366E-02 1.978E-02 3.144E-02 -8.616E-03 1.519E-01 1.128E+00
 3.936E-01 3.195E-01 3.301E-02 3.102E-01 3.405E-02 2.017E-02 3.139E-02 -8.922E-03 1.532E-01 1.118E+00
 4.060E-01 3.235E-01 3.337E-02 3.086E-01 3.446E-02 2.055E-02 3.134E-02 -9.225E-03 1.546E-01 1.106E+00
 4.184E-01 3.274E-01 3.370E-02 3.069E-01 3.488E-02 2.092E-02 3.130E-02 -9.525E-03 1.559E-01 1.093E+00
 4.308E-01 3.313E-01 3.403E-02 3.053E-01 3.530E-02 2.128E-02 3.127E-02 -9.823E-03 1.572E-01 1.081E+00
 4.432E-01 3.352E-01 3.433E-02 3.037E-01 3.572E-02 2.163E-02 3.127E-02 -1.012E-02 1.586E-01 1.068E+00
 4.556E-01 3.391E-01 3.459E-02 3.021E-01 3.614E-02 2.195E-02 3.132E-02 -1.042E-02 1.600E-01 1.056E+00
 4.679E-01 3.430E-01 3.482E-02 3.005E-01 3.654E-02 2.226E-02 3.139E-02 -1.072E-02 1.614E-01 1.047E+00
 4.803E-01 3.469E-01 3.505E-02 2.989E-01 3.694E-02 2.255E-02 3.148E-02 -1.103E-02 1.628E-01 1.036E+00
 4.927E-01 3.507E-01 3.526E-02 2.974E-01 3.735E-02 2.283E-02 3.160E-02 -1.133E-02 1.643E-01 1.025E+00
 5.051E-01 3.546E-01 3.545E-02 2.959E-01 3.778E-02 2.310E-02 3.174E-02 -1.162E-02 1.658E-01 1.013E+00
 5.175E-01 3.585E-01 3.562E-02 2.943E-01 3.825E-02 2.336E-02 3.189E-02 -1.190E-02 1.673E-01 1.000E+00
 5.299E-01 3.624E-01 3.577E-02 2.928E-01 3.872E-02 2.361E-02 3.205E-02 -1.218E-02 1.689E-01 9.895E-01
 5.423E-01 3.664E-01 3.590E-02 2.913E-01 3.919E-02 2.386E-02 3.222E-02 -1.246E-02 1.705E-01 9.814E-01
 5.547E-01 3.705E-01 3.603E-02 2.898E-01 3.963E-02 2.410E-02 3.240E-02 -1.274E-02 1.721E-01 9.748E-01
 5.670E-01 3.746E-01 3.617E-02 2.883E-01 4.006E-02 2.434E-02 3.259E-02 -1.302E-02 1.736E-01 9.681E-01
 5.794E-01 3.787E-01 3.630E-02 2.869E-01 4.049E-02 2.458E-02 3.277E-02 -1.330E-02 1.751E-01 9.609E-01
 5.918E-01 3.828E-01 3.643E-02 2.854E-01 4.088E-02 2.481E-02 3.294E-02 -1.358E-02 1.765E-01 9.527E-01
 6.042E-01 3.870E-01 3.656E-02 2.838E-01 4.126E-02 2.504E-02 3.308E-02 -1.386E-02 1.779E-01 9.446E-01
 6.166E-01 3.912E-01 3.669E-02 2.824E-01 4.164E-02 2.527E-02 3.322E-02 -1.412E-02 1.792E-01 9.362E-01
 6.290E-01 3.954E-01 3.681E-02 2.809E-01 4.202E-02 2.548E-02 3.334E-02 -1.437E-02 1.805E-01 9.295E-01
 6.414E-01 3.997E-01 3.694E-02 2.794E-01 4.242E-02 2.569E-02 3.345E-02 -1.461E-02 1.818E-01 9.224E-01
 6.537E-01 4.041E-01 3.707E-02 2.780E-01 4.281E-02 2.588E-02 3.356E-02 -1.484E-02 1.830E-01 9.151E-01
 6.661E-01 4.086E-01 3.721E-02 2.766E-01 4.321E-02 2.607E-02 3.365E-02 -1.506E-02 1.842E-01 9.079E-01
