 9.583E-03 5.784E-02 -4.934E-05 2.903E-01 1.065E-02 9.604E-05 1.068E-02 -1.484E-04 3.835E-02 5.056E-02
 2.195E-02 1.126E-01 -3.252E-04 2.889E-01 2.240E-02 7.866E-04 2.183E-02 -5.353E-04 8.056E-02 3.269E-01
 3.432E-02 1.448E-01 -7.836E-04 2.865E-01 2.720E-02 1.943E-03 2.681E-02 -8.747E-04 1.001E-01 6.282E-01
 4.669E-02 1.662E-01 -1.326E-03 2.838E-01 2.948E-02 3.300E-03 2.931E-02 -1.201E-03 1.111E-01 9.012E-01
 5.906E-02 1.820E-01 -1.896E-03 2.809E-01 3.077E-02 4.712E-03 3.073E-02 -1.534E-03 1.185E-01 1.115E+00
 7.143E-02 1.945E-01 -2.482E-03 2.781E-01 3.162E-02 6.114E-03 3.159E-02 -1.880E-03 1.241E-01 1.276E+00
 8.380E-02 2.045E-01 -3.070E-03 2.753E-01 3.224E-02 7.466E-03 3.209E-02 -2.243E-03 1.285E-01 1.394E+00
 9.616E-02 2.130E-01 -3.661E-03 2.727E-01 3.269E-02 8.757E-03 3.240E-02 -2.623E-03 1.322E-01 1.479E+00
 1.085E-01 2.201E-01 -4.230E-03 2.702E-01 3.305E-02 9.973E-03 3.257E-02 -3.019E-03 1.353E-01 1.542E+00
 1.209E-01 2.264E-01 -4.775E-03 2.679E-01 3.333E-02 1.111E-02 3.268E-02 -3.429E-03 1.380E-01 1.588E+00
 1.333E-01 2.319E-01 -5.301E-03 2.656E-01 3.355E-02 1.218E-02 3.274E-02 -3.849E-03 1.404E-01 1.628E+00
 1.456E-01 2.368E-01 -5.807E-03 2.635E-01 3.373E-02 1.318E-02 3.276E-02 -4.274E-03 1.426E-01 1.656E+00
 1.580E-01 2.414E-01 -6.305E-03 2.615E-01 3.389E-02 1.412E-02 3.276E-02 -4.704E-03 1.445E-01 1.664E+00
 1.704E-01 2.456E-01 -6.808E-03 2.596E-01 3.403E-02 1.500E-02 3.273E-02 -5.137E-03 1.463E-01 1.667E+00
 1.827E-01 2.495E-01 -7.291E-03 2.578E-01 3.418E-02 1.584E-02 3.266E-02 -5.570E-03 1.480E-01 1.671E+00
 1.951E-01 2.531E-01 -7.772E-03 2.560E-01 3.434E-02 1.663E-02 3.260E-02 -5.999E-03 1.496E-01 1.685E+00
 2.075E-01 2.565E-01 -8.241E-03 2.544E-01 3.453E-02 1.738E-02 3.254E-02 -6.419E-03 1.511E-01 1.702E+00
 2.199E-01 2.597E-01 -8.701E-03 2.528E-01 3.477E-02 1.808E-02 3.251E-02 -6.825E-03 1.528E-01 1.715E+00
 2.322E-01 2.628E-01 -9.143E-03 2.512E-01 3.508E-02 1.875E-02 3.251E-02 -7.217E-03 1.545E-01 1.723E+00
 2.446E-01 2.659E-01 -9.576E-03 2.497E-01 3.544E-02 1.940E-02 3.252E-02 -7.604E-03 1.564E-01 1.729E+00
 2.570E-01 2.691E-01 -9.998E-03 2.483E-01 3.582E-02 2.001E-02 3.253E-02 -7.982E-03 1.582E-01 1.732E+00
 2.693E-01 2.723E-01 -1.042E-02 2.469E-01 3.621E-02 2.061E-02 3.253E-02 -8.358E-03 1.599E-01 1.732E+00
 2.817E-01 2.757E-01 -1.084E-02 2.456E-01 3.660E-02 2.118E-02 3.253E-02 -8.735E-03 1.616E-01 1.732E+00
 2.941E-01 2.791E-01 -1.128E-02 2.442E-01 3.698E-02 2.173E-02 3.253E-02 -9.118E-03 1.633E-01 1.734E+00
 3.064E-01 2.825E-01 -1.172E-02 2.429E-01 3.736E-02 2.226E-02 3.255E-02 -9.507E-03 1.650E-01 1.735E+00
 3.188E-01 2.859E-01 -1.217E-02 2.417E-01 3.774E-02 2.277E-02 3.257E-02 -9.897E-03 1.666E-01 1.738E+00
 3.312E-01 2.894E-01 -1.263E-02 2.405E-01 3.813E-02 2.327E-02 3.261E-02 -1.028E-02 1.683E-01 1.744E+00
 3.435E-01 2.928E-01 -1.309E-02 2.393E-01 3.854E-02 2.374E-02 3.267E-02 -1.067E-02 1.699E-01 1.745E+00
 3.559E-01 2.963E-01 -1.356E-02 2.381E-01 3.896E-02 2.420E-02 3.275E-02 -1.105E-02 1.717E-01 1.745E+00
 3.683E-01 2.999E-01 -1.403E-02 2.370E-01 3.939E-02 2.464E-02 3.283E-02 -1.142E-02 1.734E-01 1.750E+00
 3.806E-01 3.036E-01 -1.450E-02 2.359E-01 3.984E-02 2.507E-02 3.291E-02 -1.178E-02 1.751E-01 1.754E+00
 3.930E-01 3.074E-01 -1.497E-02 2.348E-01 4.028E-02 2.548E-02 3.298E-02 -1.214E-02 1.767E-01 1.750E+00
 4.054E-01 3.112E-01 -1.545E-02 2.337E-01 4.072E-02 2.588E-02 3.305E-02 -1.249E-02 1.784E-01 1.740E+00
 4.178E-01 3.151E-01 -1.593E-02 2.327E-01 4.117E-02 2.625E-02 3.312E-02 -1.283E-02 1.800E-01 1.738E+00
 4.301E-01 3.189E-01 -1.641E-02 2.317E-01 4.163E-02 2.662E-02 3.318E-02 -1.316E-02 1.815E-01 1.742E+00
 4.425E-01 3.229E-01 -1.689E-02 2.307E-01 4.209E-02 2.696E-02 3.326E-02 -1.348E-02 1.831E-01 1.742E+00
 4.549E-01 3.269E-01 -1.735E-02 2.298E-01 4.254E-02 2.727E-02 3.333E-02 -1.380E-02 1.846E-01 1.738E+00
 4.672E-01 3.310E-01 -1.782E-02 2.289E-01 4.300E-02 2.756E-02 3.340E-02 -1.411E-02 1.861E-01 1.738E+00
 4.796E-01 3.352E-01 -1.829E-02 2.280E-01 4.347E-02 2.784E-02 3.348E-02 -1.440E-02 1.876E-01 1.746E+00
 4.920E-01 3.395E-01 -1.875E-02 2.272E-01 4.393E-02 2.810E-02 3.357E-02 -1.469E-02 1.890E-01 1.762E+00
 5.043E-01 3.438E-01 -1.919E-02 2.264E-01 4.439E-02 2.833E-02 3.368E-02 -1.496E-02 1.904E-01 1.769E+00
 5.167E-01 3.481E-01 -1.964E-02 2.256E-01 4.488E-02 2.855E-02 3.380E-02 -1.523E-02 1.919E-01 1.770E+00
 5.291E-01 3.525E-01 -2.009E-02 2.249E-01 4.540E-02 2.875E-02 3.393E-02 -1.548E-02 1.935E-01 1.766E+00
 5.414E-01 3.569E-01 -2.053E-02 2.241E-01 4.596E-02 2.894E-02 3.406E-02 -1.573E-02 1.950E-01 1.757E+00
 5.538E-01 3.613E-01 -2.096E-02 2.234E-01 4.653E-02 2.911E-02 3.420E-02 -1.597E-02 1.966E-01 1.743E+00
 5.662E-01 3.657E-01 -2.139E-02 2.227E-01 4.711E-02 2.926E-02 3.434E-02 -1.621E-02 1.982E-01 1.727E+00
 5.785E-01 3.701E-01 -2.181E-02 2.220E-01 4.770E-02 2.941E-02 3.449E-02 -1.643E-02 1.997E-01 1.712E+00
 5.909E-01 3.746E-01 -2.221E-02 2.214E-01 4.827E-02 2.952E-02 3.467E-02 -1.664E-02 2.013E-01 1.710E+00
 6.033E-01 3.791E-01 -2.259E-02 2.208E-01 4.882E-02 2.962E-02 3.487E-02 -1.684E-02 2.028E-01 1.715E+00
 6.157E-01 3.836E-01 -2.296E-02 2.202E-01 4.934E-02 2.971E-02 3.508E-02 -1.704E-02 2.043E-01 1.724E+00
 6.280E-01 3.883E-01 -2.333E-02 2.196E-01 4.981E-02 2.976E-02 3.529E-02 -1.723E-02 2.056E-01 1.730E+00
 6.404E-01 3.931E-01 -2.366E-02 2.191E-01 5.026E-02 2.981E-02 3.547E-02 -1.742E-02 2.068E-01 1.730E+00
 6.528E-01 3.980E-01 -2.398E-02 2.185E-01 5.071E-02 2.985E-02 3.563E-02 -1.761E-02 2.080E-01 1.727E+00
 6.651E-01 4.030E-01 -2.428E-02 2.180E-01 5.116E-02 2.988E-02 3.570E-02 -1.778E-02 2.089E-01 1.723E+00
 6.775E-01 4.080E-01 -2.457E-02 2.175E-01 5.161E-02 2.990E-02 3.575E-02 -1.796E-02 2.099E-01 1.718E+00
 6.899E-01 4.131E-01 -2.486E-02 2.170E-01 5.206E-02 2.992E-02 3.573E-02 -1.813E-02 2.107E-01 1.710E+00
 7.022E-01 4.182E-01 -2.515E-02 2.165E-01 5.250E-02 2.993E-02 3.569E-02 -1.829E-02 2.114E-01 1.704E+00
 7.146E-01 4.233E-01 -2.545E-02 2.160E-01 5.293E-02 2.993E-02 3.564E-02 -1.845E-02 2.121E-01 1.698E+00
 7.270E-01 4.285E-01 -2.572E-02 2.155E-01 5.332E-02 2.992E-02 3.562E-02 -1.860E-02 2.127E-01 1.697E+00
 7.393E-01 4.337E-01 -2.597E-02 2.151E-01 5.371E-02 2.991E-02 3.562E-02 -1.874E-02 2.134E-01 1.694E+00
 7.517E-01 4.391E-01 -2.618E-02 2.146E-01 5.407E-02 2.989E-02 3.568E-02 -1.886E-02 2.141E-01 1.684E+00
 7.641E-01 4.445E-01 -2.635E-02 2.141E-01 5.444E-02 2.987E-02 3.573E-02 -1.898E-02 2.148E-01 1.676E+00
 7.764E-01 4.500E-01 -2.649E-02 2.137E-01 5.481E-02 2.986E-02 3.579E-02 -1.908E-02 2.156E-01 1.670E+00
 7.888E-01 4.556E-01 -2.661E-02 2.132E-01 5.519E-02 2.984E-02 3.582E-02 -1.917E-02 2.163E-01 1.667E+00
 8.012E-01 4.612E-01 -2.671E-02 2.128E-01 5.557E-02 2.983E-02 3.583E-02 -1.924E-02 2.170E-01 1.666E+00
 8.136E-01 4.669E-01 -2.677E-02 2.123E-01 5.590E-02 2.981E-02 3.583E-02 -1.929E-02 2.175E-01 1.663E+00
 8.259E-01 4.726E-01 -2.680E-02 2.119E-01 5.621E-02 2.978E-02 3.583E-02 -1.933E-02 2.180E-01 1.659E+00
 8.383E-01 4.784E-01 -2.682E-02 2.114E-01 5.645E-02 2.975E-02 3.579E-02 -1.936E-02 2.183E-01 1.651E+00
 8.507E-01 4.842E-01 -2.683E-02 2.110E-01 5.668E-02 2.972E-02 3.574E-02 -1.938E-02 2.186E-01 1.642E+00
 8.630E-01 4.901E-01 -2.682E-02 2.106E-01 5.684E-02 2.967E-02 3.571E-02 -1.940E-02 2.188E-01 1.631E+00
 8.754E-01 4.961E-01 -2.681E-02 2.102E-01 5.700E-02 2.962E-02 3.567E-02 -1.942E-02 2.189E-01 1.620E+00
 8.878E-01 5.021E-01 -2.680E-02 2.098E-01 5.710E-02 2.956E-02 3.565E-02 -1.942E-02 2.189E-01 1.611E+00
 9.001E-01 5.081E-01 -2.679E-02 2.094E-01 5.719E-02 2.949E-02 3.563E-02 -1.943E-02 2.189E-01 1.602E+00
 9.125E-01 5.141E-01 -2.675E-02 2.090E-01 5.721E-02 2.941E-02 3.558E-02 -1.942E-02 2.187E-01 1.594E+00
 9.249E-01 5.201E-01 -2.669E-02 2.086E-01 5.718E-02 2.933E-02 3.552E-02 -1.940E-02 2.184E-01 1.588E+00
 9.372E-01 5.261E-01 -2.661E-02 2.083E-01 5.710E-02 2.922E-02 3.546E-02 -1.937E-02 2.180E-01 1.582E+00
 9.496E-01 5.322E-01 -2.653E-02 2.079E-01 5.695E-02 2.911E-02 3.538E-02 -1.934E-02 2.174E-01 1.576E+00
 9.620E-01 5.382E-01 -2.643E-02 2.076E-01 5.681E-02 2.898E-02 3.529E-02 -1.929E-02 2.167E-01 1.567E+00
 9.743E-01 5.443E-01 -2.632E-02 2.073E-01 5.664E-02 2.884E-02 3.520E-02 -1.924E-02 2.160E-01 1.561E+00
 9.867E-01 5.504E-01 -2.620E-02 2.070E-01 5.647E-02 2.870E-02 3.509E-02 -1.919E-02 2.152E-01 1.555E+00
 9.991E-01 5.566E-01 -2.609E-02 2.067E-01 5.630E-02 2.853E-02 3.491E-02 -1.911E-02 2.143E-01 1.543E+00
 1.011E+00 5.628E-01 -2.597E-02 2.064E-01 5.612E-02 2.837E-02 3.473E-02 -1.904E-02 2.134E-01 1.531E+00
 1.024E+00 5.690E-01 -2.583E-02 2.061E-01 5.595E-02 2.821E-02 3.452E-02 -1.896E-02 2.124E-01 1.526E+00
 1.036E+00 5.752E-01 -2.568E-02 2.059E-01 5.578E-02 2.804E-02 3.429E-02 -1.886E-02 2.114E-01 1.520E+00
 1.049E+00 5.813E-01 -2.554E-02 2.056E-01 5.564E-02 2.788E-02 3.405E-02 -1.878E-02 2.104E-01 1.511E+00
 1.061E+00 5.874E-01 -2.543E-02 2.053E-01 5.552E-02 2.771E-02 3.375E-02 -1.868E-02 2.094E-01 1.500E+00
 1.073E+00 5.934E-01 -2.531E-02 2.050E-01 5.540E-02 2.754E-02 3.345E-02 -1.859E-02 2.083E-01 1.488E+00
 1.086E+00 5.992E-01 -2.512E-02 2.047E-01 5.531E-02 2.736E-02 3.318E-02 -1.847E-02 2.073E-01 1.477E+00
 1.098E+00 6.050E-01 -2.493E-02 2.045E-01 5.522E-02 2.718E-02 3.288E-02 -1.835E-02 2.063E-01 1.469E+00
 1.110E+00 6.108E-01 -2.477E-02 2.042E-01 5.513E-02 2.700E-02 3.262E-02 -1.822E-02 2.054E-01 1.460E+00
 1.123E+00 6.166E-01 -2.461E-02 2.039E-01 5.503E-02 2.680E-02 3.238E-02 -1.809E-02 2.044E-01 1.449E+00
 1.135E+00 6.224E-01 -2.444E-02 2.037E-01 5.492E-02 2.659E-02 3.213E-02 -1.796E-02 2.034E-01 1.437E+00
 1.148E+00 6.281E-01 -2.422E-02 2.034E-01 5.478E-02 2.639E-02 3.180E-02 -1.782E-02 2.022E-01 1.426E+00
 1.160E+00 6.339E-01 -2.401E-02 2.032E-01 5.466E-02 2.617E-02 3.149E-02 -1.769E-02 2.010E-01 1.415E+00
 1.172E+00 6.396E-01 -2.380E-02 2.030E-01 5.451E-02 2.596E-02 3.114E-02 -1.753E-02 1.998E-01 1.401E+00
 1.185E+00 6.452E-01 -2.360E-02 2.027E-01 5.433E-02 2.576E-02 3.079E-02 -1.736E-02 1.985E-01 1.387E+00
 1.197E+00 6.509E-01 -2.339E-02 2.023E-01 5.415E-02 2.556E-02 3.045E-02 -1.719E-02 1.972E-01 1.374E+00
 1.209E+00 6.564E-01 -2.309E-02 2.021E-01 5.395E-02 2.536E-02 3.012E-02 -1.703E-02 1.959E-01 1.363E+00
 1.222E+00 6.619E-01 -2.276E-02 2.019E-01 5.371E-02 2.517E-02 2.977E-02 -1.685E-02 1.945E-01 1.351E+00
 1.234E+00 6.675E-01 -2.244E-02 2.016E-01 5.345E-02 2.498E-02 2.942E-02 -1.668E-02 1.930E-01 1.339E+00
 1.246E+00 6.732E-01 -2.218E-02 2.013E-01 5.317E-02 2.479E-02 2.910E-02 -1.651E-02 1.916E-01 1.326E+00
 1.259E+00 6.788E-01 -2.191E-02 2.010E-01 5.284E-02 2.459E-02 2.876E-02 -1.634E-02 1.901E-01 1.312E+00
 1.271E+00 6.845E-01 -2.161E-02 2.007E-01 5.249E-02 2.440E-02 2.843E-02 -1.616E-02 1.885E-01 1.299E+00
