 8.571E-01 -7.921E-03 5.955E-03 -2.474E-01 2.111E-03 1.263E-03 2.300E-03 -1.625E-03 1.015E-02 2.745E-03
 8.661E-01 -2.931E-02 2.092E-02 -2.480E-01 8.960E-03 5.403E-03 1.334E-02 -6.714E-03 4.959E-02 2.704E-02
 8.751E-01 -5.302E-02 3.650E-02 -2.496E-01 1.133E-02 7.178E-03 2.145E-02 -8.017E-03 7.152E-02 8.303E-02
 8.841E-01 -7.262E-02 4.867E-02 -2.520E-01 1.175E-02 8.007E-03 2.603E-02 -7.555E-03 8.196E-02 1.959E-01
 8.931E-01 -8.449E-02 5.578E-02 -2.546E-01 1.223E-02 8.907E-03 2.896E-02 -6.966E-03 8.965E-02 3.254E-01
 9.022E-01 -8.826E-02 5.841E-02 -2.574E-01 1.343E-02 1.008E-02 3.097E-02 -6.782E-03 9.750E-02 4.602E-01
 9.112E-01 -8.398E-02 5.741E-02 -2.599E-01 1.560E-02 1.151E-02 3.234E-02 -7.168E-03 1.064E-01 5.911E-01
 9.202E-01 -7.150E-02 5.348E-02 -2.622E-01 1.891E-02 1.313E-02 3.320E-02 -8.176E-03 1.168E-01 7.235E-01
 9.292E-01 -5.199E-02 4.754E-02 -2.642E-01 2.318E-02 1.483E-02 3.367E-02 -9.681E-03 1.283E-01 8.758E-01
 9.382E-01 -2.468E-02 3.989E-02 -2.658E-01 2.851E-02 1.652E-02 3.379E-02 -1.165E-02 1.411E-01 1.058E+00
 9.472E-01 1.265E-02 3.073E-02 -2.670E-01 3.515E-02 1.811E-02 3.354E-02 -1.405E-02 1.553E-01 1.275E+00
 9.562E-01 5.934E-02 2.086E-02 -2.676E-01 4.279E-02 1.946E-02 3.308E-02 -1.664E-02 1.706E-01 1.534E+00
 9.652E-01 1.135E-01 1.114E-02 -2.677E-01 5.093E-02 2.050E-02 3.266E-02 -1.914E-02 1.863E-01 1.833E+00
 9.742E-01 1.708E-01 1.901E-03 -2.674E-01 5.899E-02 2.129E-02 3.233E-02 -2.148E-02 2.016E-01 2.153E+00
 9.832E-01 2.347E-01 -6.077E-03 -2.665E-01 6.670E-02 2.163E-02 3.237E-02 -2.332E-02 2.160E-01 2.491E+00
 9.923E-01 2.984E-01 -1.325E-02 -2.654E-01 7.379E-02 2.179E-02 3.255E-02 -2.490E-02 2.293E-01 2.820E+00
 1.001E+00 3.646E-01 -1.853E-02 -2.638E-01 7.945E-02 2.157E-02 3.322E-02 -2.574E-02 2.403E-01 3.127E+00
